-11.37548828,-55.55840302,122.7532043
-87.2509079,-87.68830109,127.5999451
30.34129333,-59.58967972,39.45834351
77.96757507,65.82463074,-54.37535095
68.63400269,-93.14325714,-111.1895447
-84.62982178,-96.32271576,-179.8347778
-64.15592957,-66.52911377,64.90036011
-19.8181839,-56.94416809,-134.9081268
86.97186279,-23.12857819,-180.3784332
-82.71185303,28.52906799,155.0963745
97.14819336,-89.58261108,-170.1199188
-51.71163559,-41.968853,-15.22047424
93.98693848,30.97331238,-173.3813477
-11.95366669,-83.71683502,189.475769
-53.88722992,67.68099976,-166.4343567
59.57492065,-24.14656067,40.34764099
-11.40920258,-9.482566833,34.18255615
-38.541996,-35.85307312,155.8930969
21.00694275,-30.34336853,-20.99850464
-69.32202148,-87.1415863,181.1733093
-18.59734344,-85.14242554,-135.9524689
17.66442871,-45.89941406,-111.6666565
-83.06315613,-54.93273926,-168.2536926
-51.85610199,70.10395813,69.61123657
-71.15444946,-88.65804291,-25.04104614
92.91242981,25.19598389,152.1363831
-17.76743317,15.12779999,-196.1463623
-96.30382538,-88.0317688,-34.3828125
-58.47985077,-73.55449677,-25.91255188
-51.44234467,-71.92365265,-49.68023682
4.713188171,-75.0647583,-105.5126038
97.01673889,-49.39183044,119.4674988
-79.98705292,-87.70562744,176.2792969
6.748435974,31.52659607,-121.3971024
-5.868873596,-84.43409729,187.9146729
79.07740784,-78.51298523,124.9033203
43.52175903,-53.0835762,10.16664124
-37.71762848,-91.73770142,-164.6554871
-32.31797791,-80.85055542,31.76593018
36.876297,-67.463974,164.3152161
-68.17330933,-87.72962952,-60.46531677
-91.90391541,-91.27310181,170.8049927
15.16278076,-32.82743835,135.7229309
62.3421936,11.49567413,81.97012329
93.66665649,-5.557754517,-79.6087265
-97.26863098,-93.28642273,157.1756287
-53.89378738,-93.02727509,48.38092041
-79.86929321,-90.05368042,193.7297363
95.96340942,36.94128418,188.1459961
-90.79473114,-93.34034729,-115.1589737
-68.8116684,-29.3986969,-137.0622864
-80.05276489,-34.88409424,1.458648682
-77.46526337,-47.84716415,-142.8264465
-10.34804535,-93.5993576,-124.9536514
-94.63023376,-16.98875427,116.1852722
51.14280701,-45.67229843,130.8898926
-93.88262939,-10.9826889,179.7691956
63.59338379,42.62071228,-90.2013092
97.85903931,62.74409485,-107.5088272
1.112678528,67.28468323,-39.36480713
84.87031555,2.092956543,173.0613098
39.76609802,-18.27217102,86.85855103
-34.5316925,73.33355713,-188.889328
51.76568604,-80.01741028,-155.90242
-92.10523224,-48.19694901,61.85968018
71.46983337,-67.94432068,-112.2522964
-89.99393463,-70.28224945,5.705352783
77.85983276,-13.25224304,-185.1721344
57.99446106,-54.71069336,-49.95021057
2.264007568,-92.8237915,70.57931519
64.02742004,-64.91454315,142.5927429
91.17373657,-83.30793762,-177.2624664
-21.46846008,-93.17027283,-130.1994324
-57.09375763,-67.1161499,188.9554138
-91.85331726,-85.06062317,-180.6893768
68.96238708,-72.06213379,41.49880981
99.50268555,49.36149597,-166.9474792
57.10441589,-61.28631973,86.35665894
-87.35338593,-94.54728699,-3.887557983
-88.96061707,-46.98069,-24.0629425
77.26325989,-47.43811035,170.2134705
-98.75494385,-56.86387253,-32.77590942
-87.9214325,-71.47743225,-107.8245773
93.1280365,-90.33441162,162.877533
-82.64758301,-97.20354462,-100.255188
79.39381409,36.5289917,121.1760559
62.45817566,-93.70039368,3.045181274
-4.2188797,-95.4068985,144.2950439
-86.57359314,-68.78642273,-116.2091599
-92.20245361,-39.87995529,105.6885986
29.34687805,-38.44822693,128.6832275
-41.77152634,-81.74664307,48.67155457
12.95225525,-91.99775696,-181.1482849
-93.13881683,-92.07409668,55.94033813
-28.05580139,57.97579956,170.3544617
96.1600647,85.94636536,179.638855
93.31341553,-37.62919998,44.04356384
-6.212654114,28.65516663,-191.4933929
98.57550049,-19.45637512,93.20367432
-23.47452545,-14.41973114,-158.8296509
