20.11717224,-18.55891418,16.82926941
-95.66278839,-78.86212158,-58.79006958
12.46302032,-99.34102631,-128.0790405
-0.162734985,11.75617981,-101.1714325
36.08145142,-97.20514679,189.0572205
75.53689575,-91.11378479,-67.83233643
-99.11302185,-97.25778961,182.4533386
77.08677673,89.71791077,-153.157196
61.20257568,-98.6604538,-87.31233215
67.25236511,40.31362915,149.0505676
-99.02977753,-65.71591187,127.0226746
-99.83424377,-98.81538391,-117.0636444
0.539123535,-97.58687592,182.8680725
-88.47314453,96.39193726,178.3253174
79.3026886,-92.69178009,50.57272339
-98.28508759,-14.17634583,-150.8326263
-98.29187012,-43.29403687,187.5457458
-99.97933197,67.417099,32.11280823
-31.35214233,-52.53355026,8.633453369
-5.245170593,-97.21723175,-35.18357849
67.39898682,48.49887085,53.46453857
-53.06016159,-93.63215637,-193.6118164
-61.97851181,40.45291138,198.680481
-64.07468414,21.98537445,-15.58920288
-57.48355865,-89.01052094,23.72918701
-75.82712555,-99.49442291,-147.7630463
33.41717529,76.14761353,169.7250977
-81.02173615,-51.6463089,-167.6787109
67.82208252,-75.67434692,152.9926758
-32.68593597,-75.43350983,-98.48940277
-98.64447021,-72.85137939,-156.9452362
-96.70991516,-33.5617981,198.4300842
-3.466079712,-38.16848373,-176.7794189
78.80155945,-58.74444962,159.3520813
-95.4151535,-97.08100891,-121.8672638
-66.51448059,-93.64292908,108.7148743
57.36451721,-92.47929382,-191.784256
85.59953308,-70.27220917,192.3454895
-81.21761322,-81.04096222,196.9205322
74.63717651,65.6809845,-72.70685577
-92.80174255,31.78138733,-178.4423981
6.593658447,-99.92258453,-176.0704498
11.02600098,-27.41194916,-172.7382507
49.63337708,-21.93937683,-190.8688965
-84.66569519,-38.41620636,196.2416687
-91.99647522,-84.6754303,-73.60842133
-31.18011475,-95.86407471,-199.314621
-66.75946045,46.25810242,152.4395447
-98.78064728,-9.757743835,-182.9887695
-18.56606293,-66.66327667,153.5143738
57.4634552,-99.70083618,-146.6107483
-99.54929352,-24.38738251,190.9521179
-96.23643494,-89.24388885,32.44061279
3.5391922,64.5723877,-172.1303711
-88.49743652,72.11599731,-50.31077576
-91.9209137,-99.80347443,147.1661072
27.78179932,50.20980835,-7.744812012
-10.12921143,-56.83022308,-30.35220337
-39.17747116,-52.87231827,-32.21073914
83.99397278,-79.30828857,165.9160767
-97.47714233,-1.115921021,66.30114746
72.17674255,-56.93184662,-191.3438721
84.87306213,65.24398804,187.361145
74.807724,-85.76052856,-149.5518494
-35.75639343,61.64767456,199.9447021
-89.10773468,-80.0629425,184.3070068
85.24562073,-85.80413818,-149.0867615
-83.09591675,-99.96031952,-188.0372925
-87.37263489,-37.40471649,-4.68977356
-99.85736847,-75.67947388,186.3491516
66.87135315,-51.55899048,187.4140015
64.19433594,-98.0256424,-194.240387
-45.31446838,-31.01052856,-20.54969788
-2.896064758,-97.98395538,-188.036377
-25.67173004,-61.14431,-184.1271973
-99.22772217,-65.81588745,-185.9921722
-93.2261734,-91.18210602,135.29953
-24.68995667,-56.55961609,139.3592224
-78.555336,-56.72112656,-197.3541565
85.5088501,-60.12610626,88.1473999
-93.49778748,-84.58256531,-180.0890503
-15.18662262,-50.77515411,115.1029663
-24.998909,-86.89151001,171.3903809
44.27330017,-98.07942963,-190.361496
-99.42089844,-80.60110474,112.593689
60.45578003,-97.33995056,-171.4124908
10.03100586,-83.70722961,-176.1041565
97.86030579,-72.34893799,114.6638794
-96.83185577,-99.08876038,72.19567871
-44.09246445,-97.33246613,-14.35865784
49.38389587,-36.14021683,33.77056885
-38.60809708,-99.47562408,-146.5861206
-99.77709961,-77.12416077,165.3841858
63.35673523,18.99638367,199.1959534
-4.008125305,-23.02351379,-187.879364
-35.43084717,48.92167664,-56.8787384
47.0791626,-69.44251251,-92.21100616
90.89221191,-53.76364517,-58.86941528
-20.85125732,-53.18431854,66.9173584
66.80714417,-94.64955139,165.4740295
